"","KommuneNavn","Salgsaar","Areal_Bolig","Salgstid","Pris_Salg","Areal_Grund","StorGrund","Dist_skole","Dist_raadhus","Alder","AntalFremvisninger","Areal_GarageCarport","Ejd_AntalPlan"
"258","Frederikssund",2016,117.311926605505,264.935779816514,1732550.4587156,1438.45871559633,0.174311926605505,2.12279610285842,5.80548584783438,43.7981651376147,6.88990825688073,18.4770642201835,0.844036697247706
"259","Frederikssund",2017,111.613636363636,257.704545454545,1782826.25,1528.11363636364,0.159090909090909,2.20410274665031,6.43962717753557,41.25,6.03030303030303,16.5530303030303,1.11363636363636
"260","Frederikssund",2018,102.71511627907,191,1802340.11627907,1082.36046511628,0.122093023255814,2.36199612640751,5.87770856221688,35.9244186046512,5.33720930232558,12.906976744186,0.970930232558139
"261","Frederikssund",2019,119,245.448,2140780,4843.76,0.16,2.21880306378676,5.44139380441454,36,6.856,17.712,0.84
"262","Frederikssund",2020,102.970930232558,204.005813953488,1859966.27906977,1484.10465116279,0.127906976744186,2.99854229736747,6.36190024386348,39.5406976744186,8.88372093023256,14.2209302325581,0.63953488372093
"263","Frederikssund",2021,111.892617449664,146.832214765101,2474801.67785235,2739.88590604027,0.134228187919463,2.37492860837047,5.76286638476159,34.3691275167785,7.96644295302013,17.3892617449664,0.87248322147651
"264","Frederikssund",2022,121.522388059701,156.477611940299,2614888.05970149,1009.98507462687,0.119402985074627,2.3934395887679,6.77925957227484,34.3432835820896,7.6865671641791,15.4477611940299,0.791044776119403
"265","Furesø",2011,143.866666666667,79.2444444444444,3093511.11111111,777.6,0.0444444444444444,0.778676522665176,3.01572972129825,34.4888888888889,4,16.3777777777778,0.888888888888889
"266","Furesø",2012,145.578313253012,202.204819277108,3101675.80722892,757.590361445783,0.0481927710843374,0.723521554315844,2.78330527491788,33.3734939759036,4.86746987951807,24.4819277108434,1.18072289156627
"267","Furesø",2013,146.787610619469,243.530973451327,3396504.51327434,1290.80530973451,0.079646017699115,0.764424639978627,2.88272808146568,34.283185840708,5.54867256637168,20.1681415929204,1.1858407079646
"268","Furesø",2014,147.481203007519,232.323308270677,3372864.66165414,2250.78195488722,0.0451127819548872,0.785983472406813,2.9281091024558,34.1578947368421,5.33834586466165,22.593984962406,1.23308270676692
"269","Furesø",2015,138.033898305085,209.118644067797,3473032.95661017,997.449152542373,0.076271186440678,0.782565589939576,2.99063084568967,36.4322033898305,5.80508474576271,20.4237288135593,1.17796610169492
"270","Furesø",2016,131.547619047619,198.857142857143,3489838.11111111,4198.30158730159,0.158730158730159,0.664948839551706,2.72091841402784,35.8095238095238,5.45238095238095,17.5793650793651,1.03174603174603
"271","Furesø",2017,140.310810810811,355.878378378378,3842363.62162162,3464.41216216216,0.128378378378378,0.611508867048607,2.78391060984564,32.9527027027027,6.63513513513514,16.4189189189189,1.05405405405405
"272","Furesø",2018,139.892307692308,195.907692307692,3983388.7,2678.39230769231,0.1,0.744347118357766,3.0838297440566,35.3846153846154,7.20769230769231,20.8846153846154,1.16923076923077
"273","Furesø",2019,133.304347826087,231.315217391304,3839899.19565217,2820.72826086957,0.141304347826087,0.791696786056017,2.98857575759623,32,7.25,14.7391304347826,1.22826086956522
"274","Furesø",2020,143.266129032258,189.153225806452,4200010.79032258,2084.37903225806,0.112903225806452,0.756519141453053,2.81940217618821,41.8064516129032,10.5161290322581,17.1532258064516,1.40322580645161
"275","Furesø",2021,137.881944444444,134.4375,4918767.29166667,3429.6875,0.152777777777778,0.862095083484862,2.93564270470077,36.4097222222222,10.2569444444444,15.9930555555556,1.23611111111111
"276","Furesø",2022,149.631578947368,139.697368421053,5599848.68421053,2202.98684210526,0.0921052631578947,0.856030711650797,2.97541405271536,36.7763157894737,7.93421052631579,21.1578947368421,1.11842105263158
"277","Gentofte",2011,170.846153846154,89.0769230769231,6859826.92307692,1700.57692307692,0.192307692307692,0.625679120046572,1.68751561890417,63.0384615384615,7.98076923076923,11.6346153846154,1.01923076923077
"278","Gentofte",2012,163.832214765101,228.859060402685,5924080.53691275,1307.12080536913,0.167785234899329,0.60958533094529,1.768253822474,64.9194630872483,12.1409395973154,13.5369127516779,1.66442953020134
"279","Gentofte",2013,151.484042553192,244.510638297872,5361930.37765957,2223.1170212766,0.265957446808511,0.553736188188667,1.71652260539114,64.8085106382979,10.9627659574468,12.4734042553191,1.95744680851064
"280","Gentofte",2014,155.473684210526,253.713450292398,5972695.90643275,1648.2865497076,0.216374269005848,0.593925827231116,1.71017436261967,66.4269005847953,9.78947368421053,15.5847953216374,1.64327485380117
"281","Gentofte",2015,173.592356687898,278.732484076433,7199863.76433121,1258.8152866242,0.089171974522293,0.662590172924041,1.74018369081802,68.2101910828026,10.1974522292994,14.7070063694268,1.29936305732484
"282","Gentofte",2016,143.581699346405,196.921568627451,6284735.99294118,2624.6862745098,0.196078431372549,0.578511291646776,1.8143234405595,70.3137254901961,8.70588235294118,12.2679738562092,1.2483660130719
"283","Gentofte",2017,146.596385542169,192.873493975904,6882581.07228916,2244.55421686747,0.27710843373494,0.531892429723421,1.76148915567518,70.4457831325301,9.25301204819277,11.6746987951807,1.56626506024096
"284","Gentofte",2018,174.945736434109,257.84496124031,8694579.31782946,1206.31782945736,0.131782945736434,0.598695847970303,1.62550667215954,68.7441860465116,10.6434108527132,16.1782945736434,1.45736434108527
"285","Gentofte",2019,172.262857142857,206.108571428571,9495289.85371429,1669.28571428571,0.154285714285714,0.651007519115251,1.73989280112553,72.6171428571429,11.2114285714286,14.7028571428571,1.31428571428571
"286","Gentofte",2020,151.188940092166,164.705069124424,8750590.98156682,3419.40552995392,0.244239631336406,0.616448953897247,1.80784640164968,71.4470046082949,11.7741935483871,13.2027649769585,1.036866359447
"287","Gentofte",2021,153.589285714286,167.21875,10192398.6696429,4654.16964285714,0.285714285714286,0.651084522361689,1.83536578355143,70.8705357142857,12.9419642857143,10.9285714285714,1.09821428571429
"288","Gentofte",2022,148.685714285714,215.085714285714,11354922.0571429,5735.64285714286,0.342857142857143,0.616680944194559,1.66771826962282,66.8428571428571,10.9571428571429,13.3285714285714,0.971428571428571
"289","Gladsaxe",2011,119.217391304348,95.3478260869565,2973641.30434783,774.260869565217,0.0434782608695652,0.646728041895968,1.91040850520109,48.2173913043478,8.6304347826087,9.47826086956522,0.956521739130435
"290","Gladsaxe",2012,116.58024691358,179.148148148148,2763543.20987654,1040.75308641975,0.148148148148148,0.597990502836244,2.13667824740848,51.1604938271605,9.19753086419753,9.69135802469136,1.33333333333333
"291","Gladsaxe",2013,118.909090909091,226.977272727273,2971619.09090909,1141.23863636364,0.0681818181818182,0.574769221728236,2.03837795223273,49.0113636363636,9.67045454545454,10.6818181818182,1.30681818181818
"292","Gladsaxe",2014,116.116504854369,232.961165048544,3054646.60194175,722.757281553398,0.0388349514563107,0.599008181227946,2.06258202343565,50.6116504854369,11.1553398058252,13.378640776699,1.45631067961165
"293","Gladsaxe",2015,119.163043478261,215.586956521739,3545233.69565217,760.347826086957,0.0543478260869565,0.654203730911493,2.12374195345531,51.2717391304348,12.9891304347826,8.8804347826087,1.26086956521739
"294","Gladsaxe",2016,110.581560283688,134.113475177305,3408148.93617021,969.326241134752,0.0851063829787234,0.680114307728018,2.17396163928014,37.9007092198582,6.69503546099291,14.177304964539,1.3758865248227
"295","Gladsaxe",2017,121.947368421053,198.936842105263,3764013.66505263,674.947368421053,0.0631578947368421,0.682383674476137,2.17976142915605,41.5578947368421,7.54736842105263,13.3263157894737,1.42105263157895
"296","Gladsaxe",2018,117.132352941176,169.235294117647,4194588.97058824,1342.76470588235,0.0735294117647059,0.550101450668815,1.73350773832111,56.7941176470588,7.27941176470588,11.5588235294118,1.26470588235294
"297","Gladsaxe",2019,98.5897435897436,189.961538461538,3522974.8974359,1873.78205128205,0.217948717948718,0.55523982957754,1.84095269982628,61.3717948717949,8.67948717948718,8.33333333333333,0.987179487179487
"298","Gladsaxe",2020,101.368421052632,173.273684210526,3619947.36842105,2291.57894736842,0.305263157894737,0.607794026275198,1.76329420345063,49.7578947368421,8.5578947368421,9.8421052631579,0.505263157894737
"299","Gladsaxe",2021,97.4230769230769,130.932692307692,3865044.82692308,2617.79807692308,0.336538461538462,0.569472321542811,1.92122604389645,51.2980769230769,8.84615384615385,7.625,0.0769230769230769
"300","Gladsaxe",2022,94.5681818181818,174.386363636364,4087694.3675,2863.59090909091,0.272727272727273,0.58524136742536,1.82469867136016,51.1363636363636,8.36363636363636,6.90909090909091,0.25
"301","Glostrup",2011,123.384615384615,159.307692307692,2578846.15384615,524,0,0.503178724468914,1.8092006752714,28.7692307692308,3.84615384615385,5,0.769230769230769
"302","Glostrup",2012,125.658536585366,163.365853658537,2465609.75609756,482.926829268293,0,0.588563551002579,1.74914614561734,23.5365853658537,5.34146341463415,8.85365853658537,1.29268292682927
"303","Glostrup",2013,123.48275862069,201,2408103.44827586,533.379310344828,0.0344827586206897,0.578976750488296,1.70481634459608,24.448275862069,6.68965517241379,8.24137931034483,1.37931034482759
"304","Glostrup",2014,135.458333333333,183.541666666667,2692291.66666667,555.041666666667,0,0.565295802681733,1.44337338959804,33.5416666666667,7.625,10.375,1.33333333333333
"305","Glostrup",2015,130.181818181818,159.257575757576,2713725.63590909,954.469696969697,0.0757575757575758,0.660792201005551,1.65828005955474,28.1666666666667,5.45454545454545,13.1666666666667,1.3030303030303
"306","Glostrup",2016,126.714285714286,167.69387755102,3080308.35469388,373.387755102041,0.0204081632653061,0.705437406991288,1.74552877644972,14.7551020408163,4.22448979591837,6.69387755102041,1.40816326530612
"307","Glostrup",2017,135.733333333333,267,3122666.66666667,634.066666666667,0,0.54454592375623,1.45755709733578,49.6666666666667,10,14.5333333333333,1.4
"308","Glostrup",2018,124.772727272727,142.772727272727,3235545.45454545,683.5,0,0.624113301103796,1.42439485373607,54.5454545454545,8.5,19.5909090909091,1.09090909090909
"309","Glostrup",2019,118.75,166.375,3426562.5,796,0.0625,0.614017123679179,1.18256774360747,43.6875,7.6875,18.3125,1.125
"310","Glostrup",2020,106.425,164.4,2623475.35,1858.475,0.325,0.565869820914205,1.18262147815511,44.15,14.1,11.05,0.575
"311","Glostrup",2021,102.09756097561,129.80487804878,3281638.73170732,1860.87804878049,0.268292682926829,0.651489302322715,1.36377936581549,45.7317073170732,15.5121951219512,8.31707317073171,0.609756097560976
"312","Glostrup",2022,90.8,112.533333333333,2921131.46666667,2911.4,0.466666666666667,0.504984975269093,1.00582990640211,47.4666666666667,16.0666666666667,5.4,0.466666666666667
"313","Greve",2011,136.121212121212,115.181818181818,2136878.78787879,692.69696969697,0,0.760637395820863,2.18853960722009,33.5757575757576,5.60606060606061,20.7575757575758,1
"314","Greve",2012,124.45,210.725,1899162.5,656.5,0.025,0.726317315522063,2.26918537434117,39.2,7.675,17.275,1.175
"315","Greve",2013,131.545454545455,192.75,2120409.09090909,1201.63636363636,0.0454545454545455,0.792956813108929,2.44117561518269,37.7727272727273,7.13636363636364,20.3181818181818,1.11363636363636
"316","Greve",2014,123.540983606557,156.55737704918,2090293.03278689,3073.27868852459,0.0983606557377049,0.71483529102857,2.26444935768392,37.7540983606557,6.24590163934426,17.7213114754098,1.13114754098361
"317","Greve",2015,129.120689655172,182.206896551724,2308607.32758621,1361.87931034483,0.0517241379310345,0.780268652884068,2.4918256754711,41.9137931034483,10.1896551724138,20.3965517241379,1.10344827586207
"318","Greve",2016,144.090909090909,172.25,2812954.54545455,740.681818181818,0.0454545454545455,0.729000222507535,1.8092069710536,33.2272727272727,11,17.6363636363636,0.931818181818182
"319","Greve",2017,137.152777777778,153.111111111111,2746483.33333333,735.805555555556,0.0138888888888889,0.721499731183979,2.5180939135766,42.3472222222222,6.45833333333333,24.0138888888889,1.05555555555556
"320","Greve",2018,131.7,173.828571428571,2791800,715.085714285714,0.0142857142857143,0.867944520114066,2.37691662152299,43.6,7.57142857142857,26.1,1.11428571428571
"321","Greve",2019,132.79347826087,153.195652173913,3066141.30434783,689.934782608696,0.0108695652173913,0.743208278429863,2.13909351647435,42.2826086956522,10.4021739130435,23.3260869565217,1.16304347826087
"322","Greve",2020,129.345794392523,152.934579439252,2973476.63551402,1719.77570093458,0.0373831775700935,0.74677865021343,2.54547642339938,42.2897196261682,12.8504672897196,17.1214953271028,1.27102803738318
"323","Greve",2021,127.540740740741,127.074074074074,3397472.52592593,3496.57037037037,0.140740740740741,0.812965039365073,2.37676218816663,41.7111111111111,11.5259259259259,18.7777777777778,1.31851851851852
"324","Greve",2022,126.78431372549,164.333333333333,3615756.8627451,2538.23529411765,0.117647058823529,0.834913937094468,2.46248618408324,40.4509803921569,11.4705882352941,14.9019607843137,1.29411764705882
"325","Gribskov",2011,99.8166666666667,124.85,1793230.55,2601.48333333333,0.2,2.27874923727665,8.66207450308903,36.6333333333333,4.85,12.7666666666667,0.783333333333333
"326","Gribskov",2012,105.26213592233,246.300970873786,1354543.68932039,4596.39805825243,0.135922330097087,2.08471988951183,8.91536784764739,38.3592233009709,6.67961165048544,14.7184466019417,0.941747572815534
"327","Gribskov",2013,115.495412844037,241.51376146789,1577981.65137615,1746.70642201835,0.229357798165138,2.1856868135481,8.34340891614546,34.4036697247706,5.78899082568807,15.7339449541284,1.00917431192661
"328","Gribskov",2014,106.176470588235,267.344537815126,1648701.68067227,3101.61344537815,0.235294117647059,2.44320422846877,8.90725376973725,36.9327731092437,7.21008403361345,13.1764705882353,1.00840336134454
"329","Gribskov",2015,100.112781954887,223.135338345865,1498019.63157895,2010.97744360902,0.195488721804511,2.18491301581952,8.93787315675415,40.3759398496241,7.90225563909774,13.7067669172932,1.02255639097744
"330","Gribskov",2016,116.372413793103,198.551724137931,1901682.75862069,1710.46206896552,0.213793103448276,1.99985099714061,8.86457420905099,37.8758620689655,6.8,15.2,1.00689655172414
"331","Gribskov",2017,101.296089385475,224.256983240223,1848202.51396648,1846.08379888268,0.23463687150838,2.19286267980622,8.81760355262385,35.608938547486,7.30167597765363,11.2737430167598,0.977653631284916
"332","Gribskov",2018,103.785714285714,234.5,1975609.64285714,1654.97252747253,0.203296703296703,2.09224237780772,8.80986581850004,35.7582417582418,7.45054945054945,14.6373626373626,1
"333","Gribskov",2019,108.908108108108,237.486486486486,2222200,2160.67567567568,0.264864864864865,2.18890155776294,8.90768108658689,37.5243243243243,7.6,13.6162162162162,0.891891891891892
"334","Gribskov",2020,103.1,174.56,2483375.172,1996.832,0.2,2.10524159781493,9.00354681154107,40.632,8.924,14.672,0.712
"335","Gribskov",2021,102.333333333333,133.688888888889,3038424.77333333,2028.59555555556,0.231111111111111,2.0231557760488,8.71791094007685,38.4355555555556,9.32,13.84,0.444444444444444
"336","Gribskov",2022,108.647058823529,156.976470588235,2924676.47058824,2865.28235294118,0.188235294117647,1.71023540967793,7.92472448689538,42.8117647058824,9.69411764705882,15.4352941176471,0.352941176470588
"337","Guldborgsund",2011,121.115942028986,160.594202898551,948746.391304348,1798.97101449275,0.188405797101449,3.79580359302983,10.4471548035004,51.2608695652174,6.21739130434783,15.2608695652174,1.11594202898551
"338","Guldborgsund",2012,116.810526315789,317.778947368421,863178.947368421,1489.63157894737,0.242105263157895,3.18445061818088,10.3616485034587,55.1473684210526,5.46315789473684,14.8105263157895,1.05263157894737
"339","Guldborgsund",2013,114.672,339.288,814660,1669.64,0.208,4.10187690630813,11.0198184670668,50.608,5.016,16.568,1.024
"340","Guldborgsund",2014,118.871428571429,376.55,824328.571428571,4784.75714285714,0.2,3.73687034235395,11.0178392764488,47.8142857142857,5.22857142857143,18.7142857142857,1.06428571428571
"341","Guldborgsund",2015,120.680272108844,338.925170068027,879369.047619048,2854.94557823129,0.19047619047619,3.36631009869698,10.7596365983682,49.5102040816327,5.69387755102041,15.7006802721088,1.04761904761905
"342","Guldborgsund",2016,124.410852713178,358.480620155039,797503.875968992,1739.12403100775,0.170542635658915,3.61479690512834,10.8382003159549,56.7829457364341,5.93023255813953,23.3643410852713,1.07751937984496
"343","Guldborgsund",2017,128.240601503759,466.954887218045,916621.54887218,6422.27067669173,0.165413533834586,3.54945984211005,11.4036847294339,48,6.33082706766917,16.0225563909774,1.03007518796992
"344","Guldborgsund",2018,119.213740458015,442.435114503817,841385.511450382,2130.6641221374,0.206106870229008,3.25682043022309,10.6819453662791,52.7786259541985,8.49618320610687,17.0229007633588,1.03053435114504
"345","Guldborgsund",2019,111.412903225806,353.258064516129,991884.509677419,3316.46451612903,0.193548387096774,3.73715582635822,11.3483580354557,46.0129032258065,7.19354838709677,16.8709677419355,0.974193548387097
"346","Guldborgsund",2020,108.016806722689,333.302521008403,1033010.50420168,3520.88655462185,0.151260504201681,4.3092862073679,12.9323284114071,44.8991596638655,9.63865546218487,13.3235294117647,0.865546218487395
"347","Guldborgsund",2021,111.98275862069,209.939655172414,1251258.89655172,4868.52586206897,0.211206896551724,4.14112089085307,11.7880144042433,49.2974137931034,9.40948275862069,13.4008620689655,0.758620689655172
"348","Guldborgsund",2022,102.730337078652,240.595505617978,1157370.78651685,5978.08988764045,0.269662921348315,4.44237137413955,13.3389158322147,49.123595505618,9.49438202247191,13.561797752809,0.932584269662921
"349","Haderslev",2011,131.571428571429,75.1785714285714,1222678.57142857,2541,0.0714285714285714,1.4315585367414,3.99960520007944,40.5,4.21428571428571,18.75,0.857142857142857
"350","Haderslev",2012,148.214285714286,227.642857142857,1412619.04761905,1527.66666666667,0.119047619047619,1.48479676652216,5.37873184935305,51.7142857142857,4.71428571428571,28.5952380952381,1.02380952380952
"351","Haderslev",2013,125.891891891892,349.459459459459,861540.540540541,833.756756756757,0,1.8409646092223,4.74523428910436,63.0540540540541,4.05405405405405,21.4324324324324,1.05405405405405
"352","Haderslev",2014,135.358490566038,302.264150943396,1121138.58490566,1961.58490566038,0.113207547169811,1.90417418660743,5.02379923149432,47.4716981132075,3.56603773584906,29.6603773584906,1.05660377358491
"353","Haderslev",2015,149.341772151899,358.303797468354,1249377.4964557,1968.92405063291,0.164556962025316,1.85854100850267,5.79190086077473,44.8101265822785,3.91139240506329,27.1645569620253,1.0379746835443
"354","Haderslev",2016,144.916666666667,331.875,1293291.66666667,3221.52083333333,0.166666666666667,1.71067623166188,5.57828699895905,40.8333333333333,3.32291666666667,26.8125,0.864583333333333
"355","Haderslev",2017,142.676767676768,298.545454545455,1337388.88888889,4761.70707070707,0.141414141414141,1.82793594500668,5.59032343957046,41.2323232323232,4.54545454545455,23.5858585858586,1.04040404040404
"356","Haderslev",2018,148.717741935484,285.685483870968,1477975.80645161,2278.88709677419,0.153225806451613,1.89217937929507,5.57925098240448,45.3548387096774,5.26612903225806,25.0403225806452,1.08064516129032
"357","Haderslev",2019,140.093333333333,297.8,1425115.74553333,3459.51333333333,0.126666666666667,1.93809459196432,5.69782054262001,43.78,5.78666666666667,24.3466666666667,1.07333333333333
"358","Haderslev",2020,145.96,329.114285714286,1438493.23142857,2571.70857142857,0.148571428571429,2.01548979238706,6.57163430094674,47.0571428571429,7.52571428571429,22.0285714285714,1.04571428571429
"359","Haderslev",2021,150.337962962963,248.587962962963,1712125.87037037,2678.76388888889,0.185185185185185,2.03488428045,6.3440149752515,43.2407407407407,7.01388888888889,25.2546296296296,1.08333333333333
"360","Haderslev",2022,154.677685950413,284.082644628099,1727553.71900826,5400.71074380165,0.223140495867769,1.91002940999623,6.55576094548269,46.1157024793388,6.70247933884298,26.0661157024793,1.07438016528926
"361","Halsnæs",2011,91.6086956521739,155.391304347826,1193695.65217391,2191.91304347826,0.478260869565217,1.859057259854,4.09733986357771,28.3913043478261,3.1304347826087,8.30434782608696,0.869565217391304
"362","Halsnæs",2012,95.2826086956522,224.869565217391,1216413.04347826,1880.10869565217,0.58695652173913,1.82828379338041,4.40350727038835,33.4130434782609,3.58695652173913,15.0869565217391,0.978260869565217
"363","Halsnæs",2013,109.368421052632,280.105263157895,1217473.68421053,1463.89473684211,0.421052631578947,1.73941341882896,4.80530948083061,37.8684210526316,5.81578947368421,10.5526315789474,0.921052631578947
"364","Halsnæs",2014,88.8333333333333,245.666666666667,978231.481481481,1225.66666666667,0.166666666666667,1.71621845058794,4.65323277324467,40.5925925925926,3.77777777777778,14.0925925925926,0.981481481481482
"365","Halsnæs",2015,96.5909090909091,173.878787878788,1223590.90909091,1352.78787878788,0.287878787878788,1.77321241788596,4.70053154632977,38.9393939393939,5.27272727272727,19.7121212121212,1
"366","Halsnæs",2016,108.953846153846,169.476923076923,1320684.61538462,3244.92307692308,0.276923076923077,1.782112109788,4.65894706500842,40.5538461538462,7.84615384615385,16.5384615384615,0.938461538461538
"367","Halsnæs",2017,99.8314606741573,162.337078651685,1405853.93258427,1635.60674157303,0.258426966292135,1.64569207316742,5.00828559294976,40.561797752809,6.7752808988764,16.7752808988764,1.01123595505618
"368","Halsnæs",2018,103.402985074627,151.388059701493,1586867.1641791,1676.86567164179,0.373134328358209,2.00948270970903,4.79784935867948,39.7014925373134,5.3134328358209,13.5970149253731,1
"369","Halsnæs",2019,95.9684210526316,185.115789473684,1572337.42105263,1919.47368421053,0.221052631578947,1.71121035317648,5.07323800285738,38.2526315789474,5.88421052631579,14.8947368421053,0.91578947368421
"370","Halsnæs",2020,96,137.136842105263,1828463.15789474,4276.33684210526,0.242105263157895,1.76810456687982,4.49559015264418,43.6210526315789,7.28421052631579,16.3789473684211,0.652631578947368
"371","Halsnæs",2021,102.063829787234,112.531914893617,1846579.78723404,1318.57446808511,0.180851063829787,1.69509231796747,5.20981064462245,38,8.01063829787234,14.4574468085106,0.351063829787234
"372","Halsnæs",2022,115.466666666667,154.511111111111,2179222.22222222,1141.71111111111,0.133333333333333,1.55490682946583,4.76813735961576,49.8444444444444,6.51111111111111,16.5333333333333,0.266666666666667
"373","Hedensted",2011,133.823529411765,133.117647058824,1120000,983.470588235294,0.117647058823529,1.00802568448652,6.48405775372116,33.9411764705882,5.47058823529412,19.4117647058824,0.941176470588235
"374","Hedensted",2012,134.38,226,1123000,2233.44,0.22,1.5621284119297,7.31594644616662,35.9,5.14,23.32,1.06
"375","Hedensted",2013,134.31746031746,245.904761904762,1194912.6984127,4382.87301587302,0.174603174603175,1.19608676601743,5.32403082589861,36.5238095238095,5.63492063492064,46.3492063492063,1
"376","Hedensted",2014,138.925925925926,256.277777777778,1300805.55555556,3077.66666666667,0.166666666666667,1.14494265257574,5.136101572107,38.8518518518519,4.81481481481481,33.3148148148148,1.07407407407407
"377","Hedensted",2015,131.597222222222,276.611111111111,1208479.93055556,1887.15277777778,0.138888888888889,1.27188501265765,6.00030976038304,41.0833333333333,7.09722222222222,29.4444444444444,1.02777777777778
"378","Hedensted",2016,146.409836065574,312.262295081967,1425312.37704918,3029.16393442623,0.278688524590164,1.37218319293566,7.12532113355466,33.9180327868852,6.01639344262295,32.4426229508197,0.983606557377049
"379","Hedensted",2017,140.524590163934,284.770491803279,1482147.54098361,1439.16393442623,0.163934426229508,1.33756818453974,6.37335374866375,32.655737704918,5.86885245901639,32.5737704918033,0.983606557377049
"380","Hedensted",2018,145.730769230769,235.269230769231,1639358.97435897,2405.39743589744,0.153846153846154,1.10630753367035,5.95750265012287,37.5384615384615,4.8974358974359,34.8205128205128,1.08974358974359
"381","Hedensted",2019,146.893333333333,158.626666666667,1699225.2,2287.70666666667,0.173333333333333,1.4418141169202,8.74286695387692,38.3866666666667,4.64666666666667,31.2733333333333,0.993333333333333
"382","Hedensted",2020,143.884057971014,190.091787439614,1682123.1884058,2648.95169082126,0.198067632850242,1.40812781442471,9.30110665038644,38.6618357487923,6.34299516908213,28.536231884058,0.908212560386473
"383","Hedensted",2021,140.085271317829,154.852713178295,1875526.94186047,3396.46124031008,0.189922480620155,1.47219200790258,10.0653557668667,37.1550387596899,6.60852713178295,24.3527131782946,0.965116279069767
"384","Hedensted",2022,148.084210526316,170.736842105263,1943656.82105263,3002.64210526316,0.2,1.63102471778186,10.2764562271641,40.4526315789474,6.87368421052632,28.5684210526316,0.936842105263158
"385","Helsingør",2011,140.897435897436,126.948717948718,2904935.8974359,3762.64102564103,0.153846153846154,0.816028627804283,5.82303812847166,42.474358974359,5.71794871794872,13.4487179487179,0.935897435897436
"386","Helsingør",2012,121.571428571429,207.896103896104,2300968.16883117,924.311688311688,0.0779220779220779,0.859026056647136,6.49800604854359,42.8701298701299,5.61038961038961,13.4675324675325,1
"387","Helsingør",2013,132.098901098901,189.835164835165,2681401.0989011,1670.76923076923,0.0879120879120879,0.808408266151571,5.78082950847334,51.0659340659341,5.04395604395604,15.967032967033,1.10989010989011
"388","Helsingør",2014,126.841584158416,222.861386138614,2521787.22772277,998.247524752475,0.0792079207920792,0.775910754847693,5.99591662196912,39.5841584158416,6.43564356435644,16,1.07920792079208
"389","Helsingør",2015,131.194968553459,229.012578616352,2754635.22012579,3417.41509433962,0.150943396226415,0.782780612020795,6.54828529631674,42.3836477987421,8.89308176100629,12.9748427672956,1.06289308176101
"390","Helsingør",2016,116.607476635514,157.07476635514,2485061.92523364,2214.29906542056,0.158878504672897,0.678958450748115,5.10596069097642,48.8130841121495,6.96261682242991,11,0.878504672897196
"391","Helsingør",2017,117.751445086705,184.653179190751,2871632.05202312,3625.39306358382,0.138728323699422,0.771468460189736,5.63762261761514,52.849710982659,7.32947976878613,12.5317919075145,1.01156069364162
"392","Helsingør",2018,119.39378238342,172.20207253886,3017207.85492228,2919.75129533679,0.176165803108808,0.775326945871437,5.4830656520119,50.9015544041451,6.76165803108808,12.1295336787565,1.1139896373057
"393","Helsingør",2019,124.436842105263,221.610526315789,3306517.06842105,2165.65263157895,0.163157894736842,0.775992095255823,5.68480418880457,49.1315789473684,8.11578947368421,12.9578947368421,0.994736842105263
"394","Helsingør",2020,123.866935483871,162.564516129032,3488143.51612903,3185.11290322581,0.19758064516129,0.801494988553848,5.49895560708245,52.2056451612903,10.4032258064516,17.3951612903226,0.709677419354839
"395","Helsingør",2021,120.546218487395,121.63025210084,3948630.78571429,3408.36554621849,0.189075630252101,0.713953005025319,5.27848190901588,47.9243697478992,10.9243697478992,11.2983193277311,0.890756302521008
"396","Helsingør",2022,116.762886597938,149.164948453608,4173573.63917526,2820.22680412371,0.22680412371134,0.632474770998511,4.48269764931474,51.6701030927835,8.75257731958763,12.0618556701031,0.927835051546392
"397","Herlev",2011,112.972972972973,116.72972972973,2343143.7027027,688.837837837838,0.027027027027027,0.66400905367344,1.53325286690992,32.4324324324324,6.13513513513514,9.27027027027027,1.18918918918919
"398","Herlev",2012,113.382352941176,243.441176470588,2429632.35294118,507.264705882353,0.0588235294117647,0.642801658928525,1.84604345309414,26.3529411764706,5.67647058823529,9.47058823529412,1.55882352941176
"399","Herlev",2013,111.540540540541,272.243243243243,2174856.2972973,905.243243243243,0.135135135135135,0.597303447411081,1.35885018228606,46.8378378378378,5.94594594594595,14.2432432432432,1.2972972972973
"400","Herlev",2014,119.6,205.975,2566775,942.175,0.05,0.706531370112837,1.4421730497736,45.8,9.375,16,3.75
"401","Herlev",2015,113,163.285714285714,2850750,844.5,0.0357142857142857,0.619926423362994,1.46977161655618,45.1428571428571,9.42857142857143,13.1785714285714,1.07142857142857
"402","Herlev",2016,123.80487804878,163.926829268293,2998902.43902439,998.80487804878,0.121951219512195,0.701184888429744,1.46529476991885,41.8536585365854,6.39024390243902,14.2439024390244,1.14634146341463
"403","Herlev",2017,127.543859649123,146.456140350877,3366661.38596491,846,0.0350877192982456,0.680004786958171,1.51275904168813,43.5964912280702,6.2280701754386,14.9824561403509,1.08771929824561
"404","Herlev",2018,122.705882352941,208.294117647059,3442803.92156863,847.490196078431,0.0392156862745098,0.63171294764996,1.36171526945066,45.0980392156863,6.58823529411765,15.5882352941176,1.27450980392157
"405","Herlev",2019,128.675,174.6,3652950,801.05,0.075,0.576924311724432,1.37880186256772,40.175,5.225,17.15,0.975
